,shape,pos,count
0,",",PUNCT,14
1,.,PUNCT,6
2,X,PRON,2
3,Xx,INTJ,1
4,Xx,PRON,1
5,Xxx,CCONJ,2
6,Xxx,DET,1
7,Xxxx,ADV,1
8,Xxxxx,PROPN,2
9,other.,PUNCT,10
10,x,DET,5
11,xx,ADP,6
12,xx,ADV,2
13,xx,AUX,2
14,xx,PART,4
15,xx,PRON,11
16,xxx,ADP,3
17,xxx,ADV,3
18,xxx,AUX,6
19,xxx,CCONJ,11
20,xxx,DET,8
21,xxx,NOUN,4
22,xxx,NUM,1
23,xxx,PART,4
24,xxx,PRON,2
25,xxx,SCONJ,1
26,xxx,VERB,9
27,xxxx,ADJ,11
28,xxxx,ADP,5
29,xxxx,ADV,10
30,xxxx,AUX,3
31,xxxx,DET,7
32,xxxx,NOUN,22
33,xxxx,PRON,6
34,xxxx,SCONJ,2
35,xxxx,VERB,19
36,xxxx!Xxx,PROPN,1
